Age,Gender,Race,Featurs
26,0,1,237.64794362155595
26,0,1,229.6228920000007
26,0,1,259.44702078513404
26,0,1,219.2910671090591
26,0,1,234.22907749061343
26,0,1,243.89330909576708
26,0,1,228.86846639623099
26,0,1,221.36865537635754
26,0,1,231.31296276873215
26,0,1,270.4200678729079
26,0,1,185.9375112799504
26,0,1,242.3905682070872
26,0,1,217.26700776265773
26,0,1,219.6264754697371
26,0,1,233.19371228953025
26,0,1,206.6579265942786
26,0,2,214.1492307123126
26,0,2,183.76359803546245
26,0,2,238.7303294191166
26,0,2,225.39622306954544
26,0,2,222.70646734258156
26,0,2,215.43397049105477
26,0,2,238.82278604416334
26,0,2,233.9808902281597
26,0,2,259.2217331539181
26,0,2,238.45542565267328
26,0,2,254.20348175165353
26,0,2,243.41180298530418
26,0,2,253.6512928055235
26,0,2,239.49049546477303
26,0,2,251.45513857144323
26,0,2,230.35699700907196
26,0,2,210.0132554942907
26,0,2,253.94318352375117
26,0,2,222.8903628343959
26,0,2,216.87886886019214
26,0,2,253.49042530391546
26,0,2,218.7183063582475
26,0,2,241.6714516170839
26,0,2,232.19220303703293
26,0,2,228.5751452329156
26,0,2,238.82278604416334
26,0,2,239.49049546477303
26,0,2,251.45513857144323
26,0,2,218.7183063582475
26,0,2,242.208849310353
26,0,2,243.45838227044604
26,0,2,252.4883216294722
26,0,2,245.38274859473307
26,0,2,184.51860547256769
26,0,2,227.55366969066222
26,0,2,243.4265561265275
26,0,2,225.44315345232968
26,0,2,244.756860751116
26,0,2,239.0440800927652
26,0,2,247.98547182719176
26,0,2,232.9092406942739
26,0,2,193.77877300589154
26,0,2,223.20760900486837
26,0,2,221.12423819791087
26,0,2,235.4034881916076
26,0,2,239.95285086146907
26,0,2,213.1397764743964
26,0,2,217.38927614211474
26,0,2,251.47276084440085
26,0,2,237.62888268686197
26,0,2,208.58941208080725
26,0,2,191.4066490116867
26,0,2,244.23361648103972
26,0,2,236.4319370786011
26,0,2,248.57354271482666
26,0,2,234.85893128720633
26,0,2,209.38797156556922
26,0,2,234.75713488153576
26,0,2,235.33072773753304
26,0,2,195.4460277059049
26,0,2,252.80219583827753
26,0,2,222.968706129687
26,0,2,220.34619467419716
26,0,2,188.9806030002132
26,0,2,232.644411055153
26,0,2,206.77994531632987
26,0,2,224.849050393783
26,0,2,209.06696959346493
26,0,2,248.28681376386706
26,0,2,241.94220189803622
26,0,2,250.76122613388253
26,0,2,252.4616457049982
26,0,2,222.28820429175613
26,0,2,234.46873448011084
26,0,2,226.71951950023094
26,0,2,258.3283487395141
26,0,2,226.40781093881463
26,0,2,256.8818194555044
26,0,2,212.5462553007954
26,0,2,189.23380344589793
26,0,2,216.83433804045677
26,0,2,240.41608540702384
26,0,2,233.39058936303206
26,0,2,238.1981892384765
26,0,2,257.7462752866214
26,0,2,272.8455707182286
26,0,2,260.5356330356094
26,0,2,202.3156523695344
26,0,2,229.55051354030715
26,0,2,254.11315020916666
26,0,2,246.66026405231858
26,0,2,234.88558595836594
26,0,2,240.50638436877193
26,0,2,244.40129119427752
26,0,2,218.12136101428786
26,0,3,232.67141844598729
26,0,3,205.84526962363137
26,0,3,215.59924297735478
26,0,3,252.35115821733172
26,0,3,233.5984484109757
26,0,3,242.25906361090455
26,0,3,228.58171894617345
26,0,3,232.50914060010484
26,0,3,219.476137924864
26,0,3,227.75705390388657
26,0,3,278.67685381387537
26,0,3,214.9556953334635
26,0,3,250.51160160658117
26,0,3,243.65603099420065
26,0,3,194.26429043695668
26,0,3,235.37245120760747
26,0,3,242.23089252177414
26,0,3,251.52168101187925
26,0,3,272.7889047170583
26,0,3,217.70186771265747
26,0,3,240.68638529712481
26,0,3,239.45056532394534
26,0,3,246.47209062393947
26,0,3,238.95267102168316
26,0,3,253.00426947457242
26,0,3,254.32650204946722
26,0,3,220.91895083888883
26,0,3,237.15674885571397
26,0,3,215.6875931983658
26,0,3,234.8609862673398
26,0,3,227.3520832760743
26,0,3,248.55517276272542
26,0,3,224.1612370521091
26,0,3,210.49250387232797
26,0,3,238.2148813360048
26,0,3,255.2336593255756
26,0,4,215.44470436698649
26,0,4,238.66843059189068
26,0,4,240.60606493832364
26,0,4,235.86210476293581
26,0,4,255.96324787058114
26,0,4,203.13973288164374
26,0,4,245.91477284267978
26,0,4,239.37763964194073
26,0,4,203.99432232172717
26,0,4,223.1194172102654
26,0,4,261.5213643171177
26,0,4,216.6920683543023
26,0,4,221.0150980409784
26,0,4,245.7936524773586
26,0,4,213.01908114552185
26,0,4,252.49823276621225
26,0,4,193.1536726423967
26,0,4,240.3223227867245
26,0,4,224.2200393808885
26,0,4,242.9861750945346
26,0,4,210.46502763615737
26,0,4,233.36835778077804
26,0,4,253.09061063791808
26,0,4,254.74976062004959
26,0,4,228.2755468450796
26,0,4,246.0119067511086
26,0,4,246.66126923461673
26,0,4,237.88181348324105
26,0,4,254.843405114642
26,0,4,250.61503175381517
26,0,4,229.3698818737276
26,0,4,251.22877694556237
26,0,4,206.02829917134184
26,0,4,235.30820861113995
26,0,4,253.27711458326294
26,0,4,215.76519130472406
26,0,4,242.5656021849956
26,0,4,213.94735237834948
26,0,4,225.43263370955233
26,0,4,202.80634351565175
26,0,4,169.81608875701
26,0,4,224.64857779319036
26,0,4,231.59309735892379
26,0,4,231.38462460762838
26,0,4,181.30642956224384
26,0,4,239.57666824438684
26,0,4,208.48266573646399
26,0,4,199.3881571630235
26,0,4,243.22146092526265
26,0,4,218.59954811799125
26,0,4,249.6458510687056
26,0,4,238.20988468215435
26,0,4,242.32028998246466
26,0,4,209.06529653546107
26,0,4,251.3826442562289
26,1,0,255.82534649999516
26,1,0,252.46090249572654
26,1,0,232.1647792566976
26,1,0,237.02309671588228
26,1,0,236.64704334578403
26,1,0,226.78954082165495
26,1,0,217.9986715762231
26,1,0,247.80085447878952
26,1,0,217.60994958368303
26,1,0,259.5396215165034
26,1,0,229.28229683650733
26,1,0,230.84311988344984
26,1,0,227.6008992322034
26,1,0,243.36695282725242
26,1,0,239.26279901453728
26,1,0,270.44737483938377
26,1,0,241.76994313805335
26,1,0,229.0385761802653
26,1,0,222.18543064433896
26,1,0,236.0264555398404
26,1,0,238.98382097382347
26,1,0,243.79047304372
26,1,0,245.19459625773823
26,1,0,251.36662082681755
26,1,0,187.68547686516087
26,1,0,254.59018477603587
26,1,0,238.9586281484064
26,1,0,228.065435576526
26,1,0,231.70712587738677
26,1,0,214.67949634489105
26,1,0,227.57725115578398
26,1,0,214.67949634489105
26,1,0,245.8861375942875
26,1,0,261.0343863120481
26,1,0,202.54616510059304
26,1,0,223.89925255152755
26,1,0,254.58858906467034
26,1,0,243.37859867457297
26,1,0,230.88346942900915
26,1,0,230.82128306973118
26,1,0,233.75781704172186
26,1,0,236.3736380043695
26,1,0,239.89343373310487
26,1,0,221.2753807503267
26,1,0,251.82460713438232
26,1,0,246.0318076149984
26,1,0,195.02219674254542
26,1,0,220.23300944446575
26,1,0,233.2606969634519
26,1,0,250.2508006800163
26,1,0,221.8333737772631
26,1,0,235.61905858341845
26,1,0,224.49765122928437
26,1,0,230.92179351172726
26,1,0,181.3267535989524
26,1,0,251.73596631353337
26,1,0,266.70091551971507
26,1,0,181.21733129922404
26,1,0,214.88939008945854
26,1,0,235.0620973493282
26,1,0,237.03254612814425
26,1,0,235.43070324509216
26,1,0,221.1135668902008
26,1,0,232.48874076624912
26,1,0,243.4821792249852
26,1,0,236.86697458136894
26,1,0,227.4395356706102
26,1,0,264.39178787478045
26,1,0,241.8086883915156
26,1,0,259.4816993484891
26,1,0,229.9936482598094
26,1,0,220.39203805713947
26,1,0,241.1511262987608
26,1,0,244.38100486489267
26,1,0,219.69513523898644
26,1,0,208.44637669311703
26,1,0,248.89720229300343
26,1,0,211.56882720107717
26,1,0,237.46098921318668
26,1,0,210.88670867231883
26,1,0,244.19846188240817
26,1,0,207.297096573738
26,1,0,228.37186207621994
26,1,0,261.7541724323572
26,1,0,274.85689960876005
26,1,0,249.2702234960767
26,1,0,219.5601853828614
26,1,0,232.4309289920203
26,1,0,237.16221142409057
26,1,0,250.63314807719743
26,1,0,227.49939755039378
26,1,0,225.33950983996516
26,1,0,231.62542046189364
26,1,0,235.35327592557644
26,1,0,248.16735803701118
26,1,0,271.27376800140473
26,1,0,238.2514401190897
26,1,0,241.78699908374074
26,1,0,261.5531139151172
26,1,0,254.8142204675786
26,1,0,230.5362813841265
26,1,0,212.50870290246513
26,1,0,223.6118551767793
26,1,0,241.81194001006622
26,1,0,222.4280168280917
26,1,0,235.77464507202984
26,1,0,250.46346016917488
26,1,0,238.07982039314192
26,1,0,237.02506185837666
26,1,0,216.12954009961584
26,1,0,250.32249842243397
26,1,0,222.10519922178182
26,1,0,231.21399539828752
26,1,0,240.25403077482864
26,1,0,234.0552072764045
26,1,0,236.12897064769686
26,1,0,249.5674426455429
26,1,0,242.0408034146506
26,1,0,276.9151352567477
26,1,0,235.56423633443868
26,1,0,258.83957375964087
26,1,0,207.35378243767957
26,1,0,212.5158397661461
26,1,0,255.09959404213288
26,1,0,195.67965697161102
26,1,0,239.68917297083334
26,1,0,240.20487603870677
26,1,0,236.27741961260764
26,1,0,217.34928301457882
26,1,0,243.23667860472116
26,1,0,244.21847541224923
26,1,0,204.18447786151557
26,1,0,255.35294921189137
26,1,0,253.52678450183382
26,1,0,217.23745223383855
26,1,0,251.3496815033529
26,1,0,193.13806234631923
26,1,0,233.1003923042929
26,1,0,209.2136675301088
26,1,0,241.59386197647865
26,1,0,206.85463766125918
26,1,0,250.09944437198533
26,1,0,193.7506170226032
26,1,0,206.97062427841433
26,1,0,220.9716747993117
26,1,0,236.7863305531545
26,1,0,232.74185749585962
26,1,0,228.07627938933172
26,1,0,248.03881227641202
26,1,0,229.8089346770549
26,1,0,202.3155556281661
26,1,0,232.0458520726698
26,1,0,228.52315808776308
26,1,0,243.13748655274725
26,1,0,224.82276524511678
26,1,0,228.25693411946068
26,1,0,243.86308959567862
26,1,0,219.16384602356928
26,1,0,223.21902187236532
26,1,0,210.1080975331884
26,1,0,218.2082057036031
26,1,0,254.38829398419392
26,1,0,232.94845480274697
26,1,0,237.68181711002305
26,1,0,238.1296034847768
26,1,0,248.85894221876805
26,1,0,250.4834016262826
26,1,0,223.33784436436792
26,1,0,226.8582365779376
26,1,0,258.23281582308425
26,1,0,242.08061079847775
26,1,0,252.71675979314557
26,1,0,220.739759598918
26,1,0,216.14090223917484
26,1,0,234.73873487938795
26,1,0,232.9921655171304
26,1,0,218.7372340249794
26,1,0,260.1524824269316
26,1,0,238.38863270957646
26,1,0,211.89994745247026
26,1,0,239.1826824192186
26,1,0,212.3459301371821
26,1,0,234.65984939889722
26,1,0,230.74785157808714
26,1,0,250.0092613135401
26,1,0,202.86535578892955
26,1,0,223.79767708864074
26,1,0,235.24500121503922
26,1,0,231.28498774091975
26,1,0,251.21622543947353
26,1,0,258.07366616147806
26,1,0,233.23504069064148
26,1,0,229.19407448229936
26,1,0,256.89328368704446
26,1,0,259.7055767720574
26,1,0,235.35467406833453
26,1,0,250.48511691629722
26,1,0,264.0276521774044
26,1,0,182.94193920504864
26,1,0,212.44511881062726
26,1,1,236.65526311859702
26,1,1,248.90006739198674
26,1,1,235.2232391795124
26,1,1,233.642526166176
26,1,1,240.05457351224686
26,1,1,251.41578946606762
26,1,1,220.97126792202369
26,1,1,243.88699015029385
26,1,1,270.44801201026377
26,1,1,242.36268785318958
26,1,1,252.15164973401082
26,1,1,275.59606568174434
26,1,1,216.485635080697
26,1,1,259.73629721072393
26,1,1,249.02786903262216
26,1,1,244.45397965256808
26,1,1,203.01280626446965
26,1,1,226.67646309824
26,1,1,226.14476865276953
26,1,1,220.1146616384314
26,1,1,190.71365232165056
26,1,1,227.09677981015463
26,1,1,216.32913486831535
26,1,1,262.0724165674826
26,1,1,254.58795038329478
26,1,1,235.0523607848093
26,1,1,205.63826772793365
26,1,1,246.89294431677865
26,1,1,228.55505281431795
26,1,1,242.08014914993726
26,1,1,258.5848921032765
26,1,1,217.94942821731672
26,1,1,249.96255325559298
26,1,1,246.599075502238
26,1,1,223.28439521898764
26,1,1,224.4159926245819
26,1,1,240.93912859869437
26,1,1,205.40366103655597
26,1,1,217.5755426962622
26,1,1,235.6564487938934
26,1,1,239.15662487812324
26,1,1,215.98346778016028
26,1,1,222.05680398424246
26,1,1,236.97296653311852
26,1,1,259.99543979407224
26,1,1,250.98586056682512
26,1,1,206.55481324426628
26,1,1,232.18303291055895
26,1,1,245.5868374645916
26,1,1,230.66278118569667
26,1,1,235.848039192756
26,1,1,237.23143634725952
26,1,1,248.76302339549403
26,1,1,254.8796325936631
26,1,1,240.91869558653065
26,1,1,234.73404816286128
26,1,1,241.216319505922
26,1,1,248.06709970432354
26,1,1,241.06014074734586
26,1,1,231.11742219279012
26,1,1,197.08137546813606
26,1,1,251.32070407414002
26,1,1,229.87745258235853
26,1,1,230.87965824821276
26,1,1,246.0903467212931
26,1,1,222.78846217925351
26,1,1,225.67353132288474
26,1,1,207.27342599785902
26,1,1,238.85776299972352
26,1,1,256.8189665548234
26,1,1,241.31592452115078
26,1,1,225.69610974836402
26,1,1,234.57659411789396
26,1,1,202.71492573534613
26,1,1,198.30875208443766
26,1,1,219.26505747877493
26,1,1,217.61117279389208
26,1,1,214.75813288922768
26,1,1,237.41273598049068
26,1,1,238.65680395212163
26,1,1,259.27533102097107
26,1,1,246.99892030991703
26,1,1,254.38891939368773
26,1,1,224.56887700538147
26,1,1,242.10384016741395
26,1,1,245.80306270068996
26,1,1,254.2120969441791
26,1,1,259.74162826447923
26,1,1,215.35093903844358
26,1,1,222.31876606915552
26,1,1,238.00072384147123
26,1,1,241.31814537099913
26,1,1,222.32411083385028
26,1,1,192.02302536576298
26,1,1,225.75041990379628
26,1,1,214.10566036308637
26,1,1,264.6486223918025
26,1,1,235.35378427095745
26,1,1,247.23851986581792
26,1,1,211.781162070342
26,1,1,248.04655507479063
26,1,1,242.87530989663242
26,1,1,219.13764216714722
26,1,1,241.17486100782165
26,1,1,228.2828496511351
26,1,1,243.61609826527507
26,1,1,251.92560592719775
26,1,1,262.4687908063558
26,1,1,237.0620397736489
26,1,1,228.35916851833406
26,1,1,252.71818039462505
26,1,1,256.1892876181422
26,1,1,224.2089238335651
26,1,1,240.93912859869437
26,1,1,223.96510678482537
26,1,1,238.8890071188033
26,1,1,176.7476044252731
26,1,1,244.98819915613046
26,1,1,233.54116866485845
26,1,1,253.6560234569256
26,1,1,222.87938847578047
26,1,1,232.70023566787924
26,1,1,224.02205608081195
26,1,1,184.4029224122596
26,1,1,219.08097731065646
26,1,1,245.73405654272642
26,1,1,248.93619376121285
26,1,1,260.4342409528746
26,1,1,216.4620172022665
26,1,1,236.4258395232219
26,1,1,236.06226952632355
26,1,1,215.3630579160722
26,1,1,233.82417375113616
26,1,1,233.77872407285426
26,1,1,237.62714900799264
26,1,1,238.18241287853562
26,1,1,232.43002572429697
26,1,1,238.21319203072983
26,1,1,251.64535571201117
26,1,1,228.28412443838914
26,1,1,237.56865131447603
26,1,1,266.0746538278553
26,1,1,239.88963206100237
26,1,1,223.9900228087025
26,1,1,226.89577745433598
26,1,1,271.7270195382215
26,1,1,233.37577099927245
26,1,1,243.8945520565951
26,1,1,242.60283140193468
26,1,1,210.56246659291037
26,1,1,249.00067157852155
26,1,1,244.1700695142114
26,1,1,256.9139199788932
26,1,1,251.4580386949828
26,1,1,244.38022854588922
26,1,1,268.7083499990425
26,1,1,232.4716634417372
26,1,1,226.32496235614468
26,1,1,254.32010907217244
26,1,1,256.06403428762826
26,1,1,231.2593039814831
26,1,1,226.5699164760087
26,1,1,242.567769455695
26,1,1,247.732567923337
26,1,1,227.92982907325958
26,1,1,232.08103785079615
26,1,1,231.28826010879166
26,1,1,216.8137272270984
26,1,1,235.6049112532869
26,1,1,245.82718313373277
26,1,1,225.4222897024235
26,1,1,266.7172208282897
26,1,1,248.47636535222034
26,1,1,234.4443899375467
26,1,1,247.8454631939215
26,1,1,255.48690696286374
26,1,1,249.00067157852155
26,1,1,244.1700695142114
26,1,1,269.13433404387047
26,1,1,245.4031259725045
26,1,1,268.7083499990425
26,1,1,241.91102517183043
26,1,1,251.4580386949828
26,1,1,241.04106758740227
26,1,1,264.96267225950135
26,1,1,231.53706454097764
26,1,1,256.66800614608314
26,1,1,263.57232094648566
26,1,1,252.69176778811635
26,1,1,254.18447864012816
26,1,1,227.92982907325958
26,1,1,229.28915765175228
26,1,1,248.47636535222034
26,1,1,250.48727563092865
26,1,1,240.20159198796824
26,1,1,248.45577771747287
26,1,1,259.9476943773708
26,1,1,214.67634730266798
26,1,1,198.1797952375541
26,1,1,231.7762874646368
26,1,1,243.81841179061303
26,1,1,248.11958791980342
26,1,1,241.5713621087877
26,1,1,238.73786426800888
26,1,1,244.98717689524733
26,1,1,235.14872862369705
26,1,1,208.57664679897692
26,1,1,219.47880453236957
26,1,1,231.0861004920472
26,1,1,214.67634730266798
26,1,1,234.91563149663006
26,1,1,220.29220777094446
26,1,1,216.074441317146
26,1,1,243.04196494583312
26,1,1,207.08497313636406
26,1,1,263.2209507853197
26,1,1,226.4827525499906
26,1,1,260.365084234787
26,1,1,230.5598361795427
26,1,1,184.1118705710056
26,1,1,233.78768559313687
26,1,1,236.37235997352627
26,1,1,252.90270428897787
26,1,1,247.6441418977265
26,1,1,242.0382252053403
26,1,1,241.94751095254037
26,1,1,237.32373220698713
26,1,1,197.99658556484903
26,1,1,233.17430664159042
26,1,1,224.90904161770874
26,1,1,243.60869658293348
26,1,1,231.71120881381353
26,1,1,233.787796624778
26,1,1,212.5051670146447
26,1,1,242.24522117981147
26,1,1,252.44856700064528
26,1,1,203.0762550590301
26,1,1,240.11849852264695
26,1,1,249.20957269464736
26,1,1,239.23024494135444
26,1,1,235.21718298343959
26,1,1,228.1520446436946
26,1,1,246.599075502238
26,1,1,225.87794865559388
26,1,1,240.93912859869437
26,1,1,245.63727890427796
26,1,1,261.2901897647944
26,1,1,219.0246466757363
26,1,1,238.33548283595357
26,1,1,250.912535566908
26,1,1,246.599075502238
26,1,1,251.7672407979619
26,1,1,195.97831015016635
26,1,1,245.91453185507623
26,1,1,232.71364219969738
26,1,1,245.957671238881
26,1,1,197.52254502507853
26,1,1,259.78799946846084
26,1,1,261.80484384447027
26,1,1,210.09396693576107
26,1,1,257.76368000986207
26,1,1,237.19487064983446
26,1,1,239.3754449852036
26,1,1,253.46826788678888
26,1,1,254.63420396931087
26,1,1,225.60695142714778
26,1,1,251.5393819858509
26,1,1,209.8844204774678
26,1,1,207.47279422399544
26,1,1,250.66082701627172
26,1,1,252.18058962745243
26,1,1,248.12633950446224
26,1,1,242.95089673051444
26,1,1,252.68793541580953
26,1,1,221.02677925618093
26,1,1,244.41311632859592
26,1,1,232.2621298266549
26,1,1,212.65756949763212
26,1,1,247.99852211773057
26,1,1,233.88406167454983
26,1,1,247.66744473252996
26,1,1,221.10462557768182
26,1,1,255.853385182108
26,1,1,221.63886202050097
26,1,1,227.51145783034684
26,1,1,245.957671238881
26,1,1,217.84019920943706
26,1,1,249.67125864581493
26,1,1,252.4057935641722
26,1,1,244.081117307843
26,1,1,241.45281043533822
26,1,1,238.40201199960987
26,1,1,234.09250942446207
26,1,1,227.44775634451202
26,1,1,249.40124482373844
26,1,1,241.5407221529488
26,1,1,253.46826788678888
26,1,1,232.2621298266549
26,1,1,249.20582659977669
26,1,1,227.84159753877208
26,1,1,234.94592758020235
26,1,1,245.50692067580846
26,1,1,251.16801561420016
26,1,1,179.17379173531043
26,1,1,195.31093773216358
26,1,1,240.97406913081463
26,1,1,241.68039693463905
26,1,1,197.316419862109
26,1,1,179.17379173531043
26,1,1,217.48501779912408
26,1,1,231.78528428854324
26,1,1,243.25188647838783
26,1,1,224.68995891414818
26,1,1,235.20357547753744
26,1,1,237.4578335855437
26,1,1,219.66531306676467
26,1,1,215.07419530202844
26,1,1,212.19270907645205
26,1,1,265.55974899741375
26,1,1,229.92118617104563
26,1,1,195.99675159638062
26,1,1,211.32322375097738
26,1,1,229.55186681611144
26,1,1,239.79600594743158
26,1,1,232.75114727116397
26,1,1,244.9378359792551
26,1,1,231.65154575087595
26,1,1,263.17810903787597
26,1,1,256.12695742110697
26,1,1,222.13375601724357
26,1,1,258.85387280371333
26,1,1,248.722250876448
26,1,1,228.2568994071085
26,1,1,219.602906737487
26,1,1,219.95712166036765
26,1,1,239.4427200225569
26,1,1,235.22382663589542
26,1,1,253.9931887394393
26,1,1,193.63569897002134
26,1,2,244.77751927515533
26,1,2,195.71160583964593
26,1,2,260.1062370172692
26,1,2,226.07388375337547
26,1,2,240.1879773420344
26,1,2,219.97695444457975
26,1,2,233.7519238976853
26,1,2,227.09376465061982
26,1,2,218.49686984495892
26,1,2,232.65194933938778
26,1,2,189.15850240633847
26,1,2,208.7864973495278
26,1,2,217.1186260172181
26,1,2,234.2347692552019
26,1,2,214.60800418636217
26,1,2,204.2746057076415
26,1,2,228.4511946937091
26,1,2,237.7461771896755
26,1,2,231.32427953834704
26,1,2,258.15035589221804
26,1,2,211.55961072020574
26,1,2,216.49415539079266
26,1,2,239.08402923237014
26,1,2,227.17407388483605
26,1,2,240.02468908939687
26,1,2,228.4921439314701
26,1,2,223.21832232246697
26,1,2,190.21598121054842
26,1,2,251.20924920126913
26,1,2,234.23349233818806
26,1,2,258.3464922372678
26,1,2,247.86400972560642
26,1,2,255.6690496505649
26,1,2,209.7776141781381
26,1,2,254.65649890158818
26,1,2,221.6687863360938
26,1,2,248.92155944425485
26,1,2,188.03523081845555
26,1,2,240.07259268148425
26,1,2,198.23957308368773
26,1,2,217.31665337508772
26,1,2,223.52216757699784
26,1,2,226.96548360974444
26,1,2,219.82422135100288
26,1,2,251.33153407713368
26,1,2,268.0609420395848
26,1,2,253.4260077912889
26,1,2,241.4646259322007
26,1,2,263.66542653483515
26,1,2,229.04884001993946
26,1,2,238.26216896800042
26,1,2,217.79608035435047
26,1,2,248.96180946398005
26,1,2,205.87016995968023
26,1,2,246.07789147374868
26,1,2,222.42752021505936
26,1,2,233.50701061435194
26,1,2,259.39461760686015
26,1,2,211.55961072020574
26,1,2,257.4724706529329
26,1,2,209.51290974663988
26,1,2,233.60426671675464
26,1,2,237.43487209036232
26,1,2,235.88087953901268
26,1,2,202.60388913103242
26,1,2,216.56473117266694
26,1,2,234.23349233818806
26,1,2,255.6690496505649
26,1,2,209.99355282564562
26,1,2,221.2248524828587
26,1,2,250.97505738516426
26,1,2,205.62687260098286
26,1,2,228.29463893366872
26,1,2,226.96548360974444
26,1,2,219.82422135100288
26,1,2,261.2101820222061
26,1,2,241.4646259322007
26,1,2,225.02309499207138
26,1,2,222.56168684620874
26,1,2,213.88664575603266
26,1,2,235.0965370776376
26,1,2,223.084776625178
26,1,2,233.7786316851011
26,1,2,219.37603082559508
26,1,2,239.0126329428967
26,1,2,258.74455884614457
26,1,2,217.38758142882966
26,1,2,230.01684733592015
26,1,2,236.6705827979224
26,1,2,232.84147003370083
26,1,2,240.6678300097639
26,1,2,234.34558923425226
26,1,2,263.85133551954016
26,1,2,211.9770024457859
26,1,2,241.397458043903
26,1,2,204.4780291886941
26,1,2,240.1125352670291
26,1,2,250.26337947204394
26,1,2,257.72469830932687
26,1,2,204.4780291886941
26,1,2,234.1450453437187
26,1,2,221.78808644387013
26,1,2,220.3286738113481
26,1,2,203.61740915621073
26,1,2,218.76010892567962
26,1,2,262.66920580297665
26,1,2,257.86286382496996
26,1,2,206.83211558084878
26,1,2,229.23715017939313
26,1,2,216.73155524151096
26,1,2,216.5222352862507
26,1,2,251.1690042188563
26,1,2,190.25505169456724
26,1,2,252.10580703111
26,1,2,223.35815554062165
26,1,2,254.95226036094923
26,1,2,242.22150410667558
26,1,2,216.12738669510816
26,1,2,223.38912988395728
26,1,2,244.97519822841178
26,1,2,231.41003840651854
26,1,2,208.24738707074795
26,1,2,219.6109563742407
26,1,2,221.39801354002105
26,1,2,224.9232613286831
26,1,2,228.03103153433645
26,1,2,237.24399278064817
26,1,2,209.43569437337732
26,1,2,203.64200109661672
26,1,2,215.07147002066202
26,1,2,237.41858009490107
26,1,2,223.61365979763644
26,1,2,200.7385157357465
26,1,2,236.8665796185314
26,1,2,207.35227532187076
26,1,2,241.73385223124873
26,1,2,232.69612536391958
26,1,2,227.6291465222568
26,1,2,238.6954405649579
26,1,2,231.02271986144044
26,1,2,247.3221108037144
26,1,2,262.6060387270781
26,1,2,224.44074647234913
26,1,2,211.7410101640957
26,1,2,229.53147045725086
26,1,2,240.97474179729284
26,1,2,235.29355481898753
26,1,2,230.3944885102516
26,1,2,214.38578312394344
26,1,2,238.0585867592314
26,1,2,221.39801354002105
26,1,2,224.9232613286831
26,1,2,228.03103153433645
26,1,2,221.11908188901782
26,1,2,244.57459115404566
26,1,2,192.0376959792517
26,1,2,243.67402070733698
26,1,2,237.41858009490107
26,1,2,226.14850440965975
26,1,2,249.92133304156303
26,1,2,241.26770739331036
26,1,2,218.92938152439515
26,1,2,225.58124885391118
26,1,2,261.87565314887615
26,1,2,230.32791999054763
26,1,2,230.90664048879535
26,1,2,235.13820347491475
26,1,2,211.47412629836512
26,1,2,235.90457921897425
26,1,2,262.6060387270781
26,1,2,249.8098139841124
26,1,2,235.29355481898753
26,1,2,243.17639746948413
26,1,2,244.02953521412027
26,1,2,217.38895668661087
26,1,2,208.24738707074795
26,1,2,234.35436164044225
26,1,2,228.31725439045283
26,1,2,231.9248217606222
26,1,2,235.87708634368522
26,1,2,240.765866565955
26,1,2,186.30832314437527
26,1,2,240.9247809153611
26,1,2,235.9284058113113
26,1,2,261.2591772598678
26,1,2,235.46930278890497
26,1,2,207.34861830241317
26,1,2,238.12708793995284
26,1,2,245.0294956136321
26,1,2,246.74234234768844
26,1,2,222.941018122075
26,1,2,227.3475461974545
26,1,2,213.46943720668287
26,1,2,185.90055493689107
26,1,2,248.72082992568738
26,1,2,226.58853547673948
26,1,2,225.6295957057152
26,1,2,230.84336859493166
26,1,2,238.52250358881292
26,1,2,222.45919151636193
26,1,2,207.2167453538483
26,1,2,239.88902470966582
26,1,2,231.25841274380315
26,1,2,243.91968741864622
26,1,2,248.99931263004106
26,1,2,226.86827761785023
26,1,2,233.74768345583544
26,1,2,231.7834314356544
26,1,2,213.6579585957366
26,1,2,246.46366987224076
26,1,2,255.20473294988705
26,1,2,235.7506697402626
26,1,2,215.7497466315843
26,1,2,202.8445921048824
26,1,2,233.54276119843854
26,1,2,215.89574368224612
26,1,2,225.9915737891751
26,1,2,232.9565535236368
26,1,2,240.78773503785592
26,1,2,202.54526907880324
26,1,2,226.0128598094885
26,1,2,271.1252763546406
26,1,2,229.09813155357608
26,1,3,252.138675218307
26,1,3,220.66421671309675
26,1,3,236.6806004350439
26,1,3,245.00302446345935
26,1,3,228.58635037640153
26,1,3,290.44283160424476
26,1,3,237.5087904957656
26,1,3,257.68588530038863
26,1,3,203.0797419459294
26,1,3,248.0175788453795
26,1,3,221.8515177612836
26,1,3,263.0444190593554
26,1,3,223.2896063956318
26,1,3,222.69515908262548
26,1,3,264.3666684316831
26,1,3,240.74008605834993
26,1,3,232.46611256173543
26,1,3,242.24688556390817
26,1,3,251.81027376486315
26,1,3,264.5212809678893
26,1,3,253.85939083588582
26,1,3,232.12637226452244
26,1,3,245.08047951570256
26,1,3,234.69225606553746
26,1,3,224.08470566954458
26,1,3,246.08629228035147
26,1,3,245.62613051364102
26,1,3,248.14849812971642
26,1,3,236.18946646067116
26,1,3,224.5909846374234
26,1,3,242.96157694866307
26,1,3,228.96891488487427
26,1,3,258.9907042934226
26,1,3,213.4935025924282
26,1,3,219.59696145596948
26,1,3,256.7955051583414
26,1,3,254.38382152368297
